district_id,CUSEC_KEY,CUSEC,CUMUN,NMUN,CPRO,NPRO,CUDIS,POP_2025
34,5029710090,5029710090,50297,Zaragoza,50,Zaragoza,5029710,1444
35,5029707002,5029707002,50297,Zaragoza,50,Zaragoza,5029707,1031
35,5029707003,5029707003,50297,Zaragoza,50,Zaragoza,5029707,1957
35,5029710001,5029710001,50297,Zaragoza,50,Zaragoza,5029710,1585
35,5029710002,5029710002,50297,Zaragoza,50,Zaragoza,5029710,2432
35,5029710004,5029710004,50297,Zaragoza,50,Zaragoza,5029710,1546
35,5029710006,5029710006,50297,Zaragoza,50,Zaragoza,5029710,1160
35,5029710012,5029710012,50297,Zaragoza,50,Zaragoza,5029710,1341
35,5029710031,5029710031,50297,Zaragoza,50,Zaragoza,5029710,1202
35,5029710036,5029710036,50297,Zaragoza,50,Zaragoza,5029710,1043
35,5029710049,5029710049,50297,Zaragoza,50,Zaragoza,5029710,1737
35,5029710058,5029710058,50297,Zaragoza,50,Zaragoza,5029710,1222
35,5029710073,5029710073,50297,Zaragoza,50,Zaragoza,5029710,1409
35,5029710082,5029710082,50297,Zaragoza,50,Zaragoza,5029710,1918
36,2200701001,2200701001,22007,Albalate de Cinca,22,Huesca,2200701,1111
36,2202001001,2202001001,22020,Alfántega,22,Huesca,2202001,128
36,2202201001,2202201001,22022,Almunia de San Juan,22,Huesca,2202201,737
36,2204001001,2204001001,22040,Azanuy-Alins,22,Huesca,2204001,184
36,2206001001,2206001001,22060,Binaced,22,Huesca,2206001,1680
36,2206101001,2206101001,22061,Binéfar,22,Huesca,2206101,2361
36,2206101002,2206101002,22061,Binéfar,22,Huesca,2206101,2507
36,2206101003,2206101003,22061,Binéfar,22,Huesca,2206101,2331
36,2206101004,2206101004,22061,Binéfar,22,Huesca,2206101,2970
36,2208201001,2208201001,22082,Castejón del Puente,22,Huesca,2208201,359
36,2215801003,2215801003,22158,Monzón,22,Huesca,2215801,1062
36,2215801006,2215801006,22158,Monzón,22,Huesca,2215801,1547
36,2219301001,2219301001,22193,Pueyo de Santa Cruz,22,Huesca,2219301,333
36,2220501001,2220501001,22205,San Esteban de Litera,22,Huesca,2220501,669
36,2222501002,2222501002,22225,Tamarite de Litera,22,Huesca,2222501,590
37,4400901001,4400901001,44009,Albarracín,44,Teruel,4400901,1001
37,4404101001,4404101001,44041,Bezas,44,Teruel,4404101,73
37,4404201001,4404201001,44042,Blancas,44,Teruel,4404201,132
37,4405201001,4405201001,44052,Calomarde,44,Teruel,4405201,76
37,4405601001,4405601001,44056,Caminreal,44,Teruel,4405601,608
37,4407601001,4407601001,44076,Cella,44,Teruel,4407601,1173
37,4407601002,4407601002,44076,Cella,44,Teruel,4407601,1521
37,4408501001,4408501001,44085,Cosa,44,Teruel,4408501,63
37,4410901001,4410901001,44109,Frías de Albarracín,44,Teruel,4410901,109
37,4411701001,4411701001,44117,Gea de Albarracín,44,Teruel,4411701,458
37,4411901001,4411901001,44119,Griegos,44,Teruel,4411901,152
37,4412001001,4412001001,44120,Guadalaviar,44,Teruel,4412001,240
37,4415701001,4415701001,44157,Monterde de Albarracín,44,Teruel,4415701,62
37,4415901001,4415901001,44159,Moscardón,44,Teruel,4415901,63
37,4416301001,4416301001,44163,Noguera de Albarracín,44,Teruel,4416301,131
37,4416901001,4416901001,44169,Ojos Negros,44,Teruel,4416901,321
37,4417401001,4417401001,44174,Orihuela del Tremedal,44,Teruel,4417401,450
37,4417701001,4417701001,44177,Pancrudo,44,Teruel,4417701,118
37,4419001001,4419001001,44190,Pozuel del Campo,44,Teruel,4419001,76
37,4419701001,4419701001,44197,Ródenas,44,Teruel,4419701,57
37,4419801001,4419801001,44198,Royuela,44,Teruel,4419801,228
37,4420001001,4420001001,44200,Rubielos de la Cérida,44,Teruel,4420001,20
37,4420401001,4420401001,44204,Saldón,44,Teruel,4420401,32
37,4420901001,4420901001,44209,Santa Eulalia,44,Teruel,4420901,1004
37,4421501001,4421501001,44215,Terriente,44,Teruel,4421501,194
37,4421601001,4421601001,44216,Teruel,44,Teruel,4421601,1703
37,4421602001,4421602001,44216,Teruel,44,Teruel,4421602,2005
37,4421602002,4421602002,44216,Teruel,44,Teruel,4421602,1030
37,4421602005,4421602005,44216,Teruel,44,Teruel,4421602,1503
37,4421602007,4421602007,44216,Teruel,44,Teruel,4421602,1054
37,4421603001,4421603001,44216,Teruel,44,Teruel,4421603,1460
37,4421603004,4421603004,44216,Teruel,44,Teruel,4421603,1606
37,4421603009,4421603009,44216,Teruel,44,Teruel,4421603,1696
37,4421604001,4421604001,44216,Teruel,44,Teruel,4421604,2185
37,4421701001,4421701001,44217,Toril y Masegoso,44,Teruel,4421701,30
37,4422901001,4422901001,44229,Torres de Albarracín,44,Teruel,4422901,184
37,4423501001,4423501001,44235,Tramacastilla,44,Teruel,4423501,134
37,4423801001,4423801001,44238,Utrillas,44,Teruel,4423801,794
37,4423802001,4423802001,44238,Utrillas,44,Teruel,4423802,697
37,4423802002,4423802002,44238,Utrillas,44,Teruel,4423802,792
37,4423802003,4423802003,44238,Utrillas,44,Teruel,4423802,790
37,4424301001,4424301001,44243,Valdecuenca,44,Teruel,4424301,33
37,4424901001,4424901001,44249,"Vallecillo, El",44,Teruel,4424901,40
37,4425701001,4425701001,44257,Villar del Cobo,44,Teruel,4425701,163
37,4425801001,4425801001,44258,Villar del Salz,44,Teruel,4425801,59
37,4426101001,4426101001,44261,Villarquemado,44,Teruel,4426101,900
38,5029701003,5029701003,50297,Zaragoza,50,Zaragoza,5029701,1035
38,5029701006,5029701006,50297,Zaragoza,50,Zaragoza,5029701,1028
38,5029701019,5029701019,50297,Zaragoza,50,Zaragoza,5029701,1506
38,5029701043,5029701043,50297,Zaragoza,50,Zaragoza,5029701,1574
38,5029702012,5029702012,50297,Zaragoza,50,Zaragoza,5029702,1449
38,5029702030,5029702030,50297,Zaragoza,50,Zaragoza,5029702,944
38,5029702036,5029702036,50297,Zaragoza,50,Zaragoza,5029702,691
38,5029702042,5029702042,50297,Zaragoza,50,Zaragoza,5029702,789
38,5029702045,5029702045,50297,Zaragoza,50,Zaragoza,5029702,1160
38,5029710003,5029710003,50297,Zaragoza,50,Zaragoza,5029710,1923
38,5029710005,5029710005,50297,Zaragoza,50,Zaragoza,5029710,849
38,5029710019,5029710019,50297,Zaragoza,50,Zaragoza,5029710,2369
38,5029710020,5029710020,50297,Zaragoza,50,Zaragoza,5029710,1163
38,5029710021,5029710021,50297,Zaragoza,50,Zaragoza,5029710,1354
38,5029710060,5029710060,50297,Zaragoza,50,Zaragoza,5029710,2107
39,5000801003,5000801003,50008,Alagón,50,Zaragoza,5000801,1578
39,5000801005,5000801005,50008,Alagón,50,Zaragoza,5000801,875
39,5001101001,5001101001,50011,Albeta,50,Zaragoza,5001101,139
39,5001401001,5001401001,50014,Alcalá de Moncayo,50,Zaragoza,5001401,147
39,5001801001,5001801001,50018,Alfamén,50,Zaragoza,5001801,1463
39,5002701001,5002701001,50027,Ambel,50,Zaragoza,5002701,253
39,5005501001,5005501001,50055,Borja,50,Zaragoza,5005501,2733
39,5006001001,5006001001,50060,Bulbuente,50,Zaragoza,5006001,249
39,5006101001,5006101001,50061,Bureta,50,Zaragoza,5006101,208
39,5006801001,5006801001,50068,Calatorao,50,Zaragoza,5006801,1150
39,5006801002,5006801002,50068,Calatorao,50,Zaragoza,5006801,1810
39,5009901001,5009901001,50099,Épila,50,Zaragoza,5009901,1280
39,5009902001,5009902001,50099,Épila,50,Zaragoza,5009902,1361
39,5010601001,5010601001,50106,"Fayos, Los",50,Zaragoza,5010601,134
39,5011301001,5011301001,50113,Fuendejalón,50,Zaragoza,5011301,795
39,5012101001,5012101001,50121,Gotor,50,Zaragoza,5012101,316
39,5012201001,5012201001,50122,Grisel,50,Zaragoza,5012201,101
39,5012301001,5012301001,50123,Grisén,50,Zaragoza,5012301,626
39,5014001001,5014001001,50140,Litago,50,Zaragoza,5014001,172
39,5014101001,5014101001,50141,Lituénigo,50,Zaragoza,5014101,121
39,5014601001,5014601001,50146,Lucena de Jalón,50,Zaragoza,5014601,226
39,5018101001,5018101001,50181,Muel,50,Zaragoza,5018101,1554
39,5019801001,5019801001,50198,Oseja,50,Zaragoza,5019801,42
39,5020401002,5020401002,50204,Pedrola,50,Zaragoza,5020401,2468
39,5022801001,5022801001,50228,Rueda de Jalón,50,Zaragoza,5022801,323
39,5023101001,5023101001,50231,Salillas de Jalón,50,Zaragoza,5023101,373
39,5023401001,5023401001,50234,San Martín de la Virgen de Moncayo,50,Zaragoza,5023401,264
39,5023701001,5023701001,50237,Santa Cruz de Moncayo,50,Zaragoza,5023701,123
39,5024301001,5024301001,50243,Sestrica,50,Zaragoza,5024301,325
39,5024901001,5024901001,50249,Tabuenca,50,Zaragoza,5024901,309
39,5025001001,5025001001,50250,Talamantes,50,Zaragoza,5025001,68
39,5025401001,5025401001,50254,Tierga,50,Zaragoza,5025401,170
39,5025701001,5025701001,50257,Torralba de Ribota,50,Zaragoza,5025701,158
39,5026101001,5026101001,50261,Torrellas,50,Zaragoza,5026101,248
39,5026501001,5026501001,50265,Trasmoz,50,Zaragoza,5026501,88
39,5026601001,5026601001,50266,Trasobares,50,Zaragoza,5026601,124
39,5028001001,5028001001,50280,Vera de Moncayo,50,Zaragoza,5028001,318
40,4401301001,4401301001,44013,Alcañiz,44,Teruel,4401301,1002
40,4401302001,4401302001,44013,Alcañiz,44,Teruel,4401302,929
40,4401303001,4401303001,44013,Alcañiz,44,Teruel,4401303,867
40,4401303002,4401303002,44013,Alcañiz,44,Teruel,4401303,1596
40,4401303003,4401303003,44013,Alcañiz,44,Teruel,4401303,886
40,4401303004,4401303004,44013,Alcañiz,44,Teruel,4401303,2719
40,4401303005,4401303005,44013,Alcañiz,44,Teruel,4401303,1897
40,4401304001,4401304001,44013,Alcañiz,44,Teruel,4401304,841
40,4401304002,4401304002,44013,Alcañiz,44,Teruel,4401304,1999
40,4401305001,4401305001,44013,Alcañiz,44,Teruel,4401305,1347
40,4412901001,4412901001,44129,Jatiel,44,Teruel,4412901,48
40,4420501001,4420501001,44205,Samper de Calanda,44,Teruel,4420501,733
40,5010201001,5010201001,50102,Fabara,50,Zaragoza,5010201,1062
40,5015201001,5015201001,50152,Maella,50,Zaragoza,5015201,1068
40,5015202001,5015202001,50152,Maella,50,Zaragoza,5015202,1075
40,5018901001,5018901001,50189,Nonaspe,50,Zaragoza,5018901,1005
41,5001701001,5001701001,50017,Alfajarín,50,Zaragoza,5001701,2420
41,5020301001,5020301001,50203,Pastriz,50,Zaragoza,5020301,1321
41,5021901001,5021901001,50219,"Puebla de Alfindén, La",50,Zaragoza,5021901,2187
41,5021901002,5021901002,50219,"Puebla de Alfindén, La",50,Zaragoza,5021901,2131
41,5021901003,5021901003,50219,"Puebla de Alfindén, La",50,Zaragoza,5021901,2346
41,5023501001,5023501001,50235,San Mateo de Gállego,50,Zaragoza,5023501,1392
41,5029711004,5029711004,50297,Zaragoza,50,Zaragoza,5029711,1249
41,5029711007,5029711007,50297,Zaragoza,50,Zaragoza,5029711,1054
41,5029711008,5029711008,50297,Zaragoza,50,Zaragoza,5029711,2292
41,5029711011,5029711011,50297,Zaragoza,50,Zaragoza,5029711,1415
41,5029711018,5029711018,50297,Zaragoza,50,Zaragoza,5029711,2428
42,5007701001,5007701001,50077,Castejón de Valdejasa,50,Zaragoza,5007701,188
42,5009501002,5009501002,50095,Ejea de los Caballeros,50,Zaragoza,5009501,1541
42,5009501005,5009501005,50095,Ejea de los Caballeros,50,Zaragoza,5009501,1295
42,5009502001,5009502001,50095,Ejea de los Caballeros,50,Zaragoza,5009502,1635
42,5009502003,5009502003,50095,Ejea de los Caballeros,50,Zaragoza,5009502,1561
42,5009502004,5009502004,50095,Ejea de los Caballeros,50,Zaragoza,5009502,1386
42,5009502006,5009502006,50095,Ejea de los Caballeros,50,Zaragoza,5009502,1289
42,5009502007,5009502007,50095,Ejea de los Caballeros,50,Zaragoza,5009502,1261
42,5009502008,5009502008,50095,Ejea de los Caballeros,50,Zaragoza,5009502,1763
42,5010001001,5010001001,50100,Erla,50,Zaragoza,5010001,372
42,5013501001,5013501001,50135,Layana,50,Zaragoza,5013501,94
42,5015101001,5015101001,50151,Luna,50,Zaragoza,5015101,675
42,5023001001,5023001001,50230,Sádaba,50,Zaragoza,5023001,651
42,5028801001,5028801001,50288,Villanueva de Gállego,50,Zaragoza,5028801,2120
42,5028801003,5028801003,50288,Villanueva de Gállego,50,Zaragoza,5028801,1657
42,5029801001,5029801001,50298,Zuera,50,Zaragoza,5029801,2696
43,4400601001,4400601001,44006,Alacón,44,Teruel,4400601,204
43,4400801001,4400801001,44008,Albalate del Arzobispo,44,Teruel,4400801,948
43,4400801002,4400801002,44008,Albalate del Arzobispo,44,Teruel,4400801,1000
43,4401101001,4401101001,44011,Alcaine,44,Teruel,4401101,38
43,4401401001,4401401001,44014,Alcorisa,44,Teruel,4401401,1677
43,4401401002,4401401002,44014,Alcorisa,44,Teruel,4401401,1565
43,4402201001,4402201001,44022,Alloza,44,Teruel,4402201,556
43,4402501001,4402501001,44025,Andorra,44,Teruel,4402501,1607
43,4402501002,4402501002,44025,Andorra,44,Teruel,4402501,1701
43,4402501003,4402501003,44025,Andorra,44,Teruel,4402501,830
43,4402502001,4402502001,44025,Andorra,44,Teruel,4402502,831
43,4402502002,4402502002,44025,Andorra,44,Teruel,4402502,1501
43,4402502003,4402502003,44025,Andorra,44,Teruel,4402502,722
43,4402901001,4402901001,44029,Ariño,44,Teruel,4402901,608
43,4403801001,4403801001,44038,Belmonte de San José,44,Teruel,4403801,114
43,4404001001,4404001001,44040,Berge,44,Teruel,4404001,220
43,4405101001,4405101001,44051,Calanda,44,Teruel,4405101,942
43,4406101001,4406101001,44061,"Cañada de Verich, La",44,Teruel,4406101,72
43,4406301001,4406301001,44063,Cañizar del Olivar,44,Teruel,4406301,112
43,4407701001,4407701001,44077,"Cerollera, La",44,Teruel,4407701,78
43,4408701001,4408701001,44087,Crivillén,44,Teruel,4408701,91
43,4409601001,4409601001,44096,Ejulve,44,Teruel,4409601,177
43,4410001001,4410001001,44100,Estercuel,44,Teruel,4410001,201
43,4410501001,4410501001,44105,Fórnoles,44,Teruel,4410501,75
43,4411601001,4411601001,44116,Gargallo,44,Teruel,4411601,87
43,4411801001,4411801001,44118,"Ginebrosa, La",44,Teruel,4411801,188
43,4412201001,4412201001,44122,Híjar,44,Teruel,4412201,765
43,4412201002,4412201002,44122,Híjar,44,Teruel,4412201,991
43,4417201001,4417201001,44172,Oliete,44,Teruel,4417201,354
43,4417301001,4417301001,44173,"Olmos, Los",44,Teruel,4417301,113
43,4418701001,4418701001,44187,"Portellada, La",44,Teruel,4418701,250
43,4419401001,4419401001,44194,Ráfales,44,Teruel,4419401,147
43,4423001001,4423001001,44230,Torrevelilla,44,Teruel,4423001,161
43,4423701001,4423701001,44237,Urrea de Gaén,44,Teruel,4423701,452
43,4424701001,4424701001,44247,Valjunquera,44,Teruel,4424701,336
43,4426801001,4426801001,44268,"Zoma, La",44,Teruel,4426801,28
44,5029703035,5029703035,50297,Zaragoza,50,Zaragoza,5029703,1410
44,5029703041,5029703041,50297,Zaragoza,50,Zaragoza,5029703,1029
44,5029703048,5029703048,50297,Zaragoza,50,Zaragoza,5029703,1389
44,5029703051,5029703051,50297,Zaragoza,50,Zaragoza,5029703,1172
44,5029703052,5029703052,50297,Zaragoza,50,Zaragoza,5029703,1290
44,5029703060,5029703060,50297,Zaragoza,50,Zaragoza,5029703,1170
44,5029703061,5029703061,50297,Zaragoza,50,Zaragoza,5029703,1421
44,5029703063,5029703063,50297,Zaragoza,50,Zaragoza,5029703,926
44,5029703065,5029703065,50297,Zaragoza,50,Zaragoza,5029703,1560
44,5029703067,5029703067,50297,Zaragoza,50,Zaragoza,5029703,1533
44,5029703068,5029703068,50297,Zaragoza,50,Zaragoza,5029703,1348
44,5029703071,5029703071,50297,Zaragoza,50,Zaragoza,5029703,1550
44,5029703073,5029703073,50297,Zaragoza,50,Zaragoza,5029703,1132
44,5029708001,5029708001,50297,Zaragoza,50,Zaragoza,5029708,1524
44,5029708002,5029708002,50297,Zaragoza,50,Zaragoza,5029708,1372
45,2200401001,2200401001,22004,Agüero,22,Huesca,2200401,144
45,2201401001,2201401001,22014,Alcalá de Gurrea,22,Huesca,2201401,264
45,2201901001,2201901001,22019,Alerre,22,Huesca,2201901,224
45,2206301001,2206301001,22063,Biscarrués,22,Huesca,2206301,190
45,2209601001,2209601001,22096,Chimillas,22,Huesca,2209601,407
45,2211901001,2211901001,22119,Gurrea de Gállego,22,Huesca,2211901,1429
45,2212502006,2212502006,22125,Huesca,22,Huesca,2212502,1176
45,2212503001,2212503001,22125,Huesca,22,Huesca,2212503,1453
45,2212503002,2212503002,22125,Huesca,22,Huesca,2212503,1141
45,2212503003,2212503003,22125,Huesca,22,Huesca,2212503,1807
45,2212503004,2212503004,22125,Huesca,22,Huesca,2212503,1726
45,2212505002,2212505002,22125,Huesca,22,Huesca,2212505,1656
45,2212507001,2212507001,22125,Huesca,22,Huesca,2212507,2034
45,2212507002,2212507002,22125,Huesca,22,Huesca,2212507,2583
45,2215101001,2215101001,22151,Loscorrales,22,Huesca,2215101,98
45,2290401001,2290401001,22904,"Sotonera, La",22,Huesca,2290401,880
45,5003301001,5003301001,50033,Ardisa,50,Zaragoza,5003301,74
45,5003601001,5003601001,50036,Asín,50,Zaragoza,5003601,86
45,5005101001,5005101001,50051,Biota,50,Zaragoza,5005101,830
45,5010901001,5010901001,50109,"Frago, El",50,Zaragoza,5010901,129
45,5014801001,5014801001,50148,Luesia,50,Zaragoza,5014801,332
45,5018501001,5018501001,50185,Murillo de Gállego,50,Zaragoza,5018501,197
45,5019701001,5019701001,50197,Orés,50,Zaragoza,5019701,71
45,5020501001,5020501001,50205,"Pedrosas, Las",50,Zaragoza,5020501,118
45,5020701001,5020701001,50207,Piedratajada,50,Zaragoza,5020701,97
45,5022001001,5022001001,50220,Puendeluna,50,Zaragoza,5022001,42
45,5023801001,5023801001,50238,Santa Eulalia de Gállego,50,Zaragoza,5023801,101
45,5024401001,5024401001,50244,Sierra de Luna,50,Zaragoza,5024401,267
45,5027601001,5027601001,50276,Valpalmas,50,Zaragoza,5027601,123
45,5090201001,5090201001,50902,Marracos,50,Zaragoza,5090201,82
46,5029706003,5029706003,50297,Zaragoza,50,Zaragoza,5029706,1812
46,5029706004,5029706004,50297,Zaragoza,50,Zaragoza,5029706,2666
46,5029706005,5029706005,50297,Zaragoza,50,Zaragoza,5029706,1404
46,5029706007,5029706007,50297,Zaragoza,50,Zaragoza,5029706,1559
46,5029706011,5029706011,50297,Zaragoza,50,Zaragoza,5029706,945
46,5029706015,5029706015,50297,Zaragoza,50,Zaragoza,5029706,1722
46,5029706017,5029706017,50297,Zaragoza,50,Zaragoza,5029706,1165
46,5029706019,5029706019,50297,Zaragoza,50,Zaragoza,5029706,1204
46,5029706021,5029706021,50297,Zaragoza,50,Zaragoza,5029706,1316
46,5029706026,5029706026,50297,Zaragoza,50,Zaragoza,5029706,991
46,5029706029,5029706029,50297,Zaragoza,50,Zaragoza,5029706,1107
46,5029706030,5029706030,50297,Zaragoza,50,Zaragoza,5029706,736
46,5029706031,5029706031,50297,Zaragoza,50,Zaragoza,5029706,822
46,5029706032,5029706032,50297,Zaragoza,50,Zaragoza,5029706,1164
46,5029706037,5029706037,50297,Zaragoza,50,Zaragoza,5029706,965
47,5029705039,5029705039,50297,Zaragoza,50,Zaragoza,5029705,1408
47,5029705040,5029705040,50297,Zaragoza,50,Zaragoza,5029705,1116
47,5029705042,5029705042,50297,Zaragoza,50,Zaragoza,5029705,1668
47,5029709013,5029709013,50297,Zaragoza,50,Zaragoza,5029709,1468
47,5029709014,5029709014,50297,Zaragoza,50,Zaragoza,5029709,1145
47,5029709015,5029709015,50297,Zaragoza,50,Zaragoza,5029709,1133
47,5029709016,5029709016,50297,Zaragoza,50,Zaragoza,5029709,1405
47,5029709018,5029709018,50297,Zaragoza,50,Zaragoza,5029709,1833
47,5029709019,5029709019,50297,Zaragoza,50,Zaragoza,5029709,1369
47,5029709020,5029709020,50297,Zaragoza,50,Zaragoza,5029709,1492
47,5029709021,5029709021,50297,Zaragoza,50,Zaragoza,5029709,1327
47,5029709022,5029709022,50297,Zaragoza,50,Zaragoza,5029709,1290
47,5029709023,5029709023,50297,Zaragoza,50,Zaragoza,5029709,2032
47,5029709026,5029709026,50297,Zaragoza,50,Zaragoza,5029709,2042
48,5029710016,5029710016,50297,Zaragoza,50,Zaragoza,5029710,2128
48,5029710018,5029710018,50297,Zaragoza,50,Zaragoza,5029710,1260
48,5029710028,5029710028,50297,Zaragoza,50,Zaragoza,5029710,2052
48,5029710068,5029710068,50297,Zaragoza,50,Zaragoza,5029710,628
48,5029710069,5029710069,50297,Zaragoza,50,Zaragoza,5029710,2099
48,5029710079,5029710079,50297,Zaragoza,50,Zaragoza,5029710,1752
48,5029710081,5029710081,50297,Zaragoza,50,Zaragoza,5029710,2181
48,5029710086,5029710086,50297,Zaragoza,50,Zaragoza,5029710,2223
48,5029710087,5029710087,50297,Zaragoza,50,Zaragoza,5029710,1492
48,5029711003,5029711003,50297,Zaragoza,50,Zaragoza,5029711,2217
48,5029711012,5029711012,50297,Zaragoza,50,Zaragoza,5029711,1034
48,5029711017,5029711017,50297,Zaragoza,50,Zaragoza,5029711,1079
49,5006601002,5006601002,50066,Cadrete,50,Zaragoza,5006601,2124
49,5008901001,5008901001,50089,Cuarte de Huerva,50,Zaragoza,5008901,2211
49,5008901004,5008901004,50089,Cuarte de Huerva,50,Zaragoza,5008901,2327
49,5008901005,5008901005,50089,Cuarte de Huerva,50,Zaragoza,5008901,2170
49,5008901006,5008901006,50089,Cuarte de Huerva,50,Zaragoza,5008901,2555
49,5029704060,5029704060,50297,Zaragoza,50,Zaragoza,5029704,1675
49,5029704064,5029704064,50297,Zaragoza,50,Zaragoza,5029704,1453
49,5029704066,5029704066,50297,Zaragoza,50,Zaragoza,5029704,1595
49,5029704069,5029704069,50297,Zaragoza,50,Zaragoza,5029704,2127
49,5029704074,5029704074,50297,Zaragoza,50,Zaragoza,5029704,1683
49,5029704075,5029704075,50297,Zaragoza,50,Zaragoza,5029704,1414
49,5029704078,5029704078,50297,Zaragoza,50,Zaragoza,5029704,1261
50,5009501001,5009501001,50095,Ejea de los Caballeros,50,Zaragoza,5009501,1553
50,5009501004,5009501004,50095,Ejea de los Caballeros,50,Zaragoza,5009501,1217
50,5009501007,5009501007,50095,Ejea de los Caballeros,50,Zaragoza,5009501,1388
50,5009502002,5009502002,50095,Ejea de los Caballeros,50,Zaragoza,5009502,1330
50,5011801001,5011801001,50118,Gallur,50,Zaragoza,5011801,1469
50,5021701001,5021701001,50217,Pradilla de Ebro,50,Zaragoza,5021701,572
50,5025202001,5025202001,50252,Tauste,50,Zaragoza,5025202,1967
50,5025204001,5025204001,50252,Tauste,50,Zaragoza,5025204,1978
50,5027201001,5027201001,50272,Utebo,50,Zaragoza,5027201,2358
50,5027201005,5027201005,50272,Utebo,50,Zaragoza,5027201,912
50,5027201009,5027201009,50272,Utebo,50,Zaragoza,5027201,1232
50,5029710080,5029710080,50297,Zaragoza,50,Zaragoza,5029710,1603
50,5029711001,5029711001,50297,Zaragoza,50,Zaragoza,5029711,1215
50,5029712006,5029712006,50297,Zaragoza,50,Zaragoza,5029712,1455
50,5029712007,5029712007,50297,Zaragoza,50,Zaragoza,5029712,1260
51,5029705023,5029705023,50297,Zaragoza,50,Zaragoza,5029705,1642
51,5029705025,5029705025,50297,Zaragoza,50,Zaragoza,5029705,1315
51,5029705026,5029705026,50297,Zaragoza,50,Zaragoza,5029705,1275
51,5029705027,5029705027,50297,Zaragoza,50,Zaragoza,5029705,1129
51,5029705031,5029705031,50297,Zaragoza,50,Zaragoza,5029705,1393
51,5029705032,5029705032,50297,Zaragoza,50,Zaragoza,5029705,1047
51,5029705033,5029705033,50297,Zaragoza,50,Zaragoza,5029705,1955
51,5029705034,5029705034,50297,Zaragoza,50,Zaragoza,5029705,1718
51,5029705036,5029705036,50297,Zaragoza,50,Zaragoza,5029705,1714
51,5029705037,5029705037,50297,Zaragoza,50,Zaragoza,5029705,1258
51,5029705038,5029705038,50297,Zaragoza,50,Zaragoza,5029705,1070
51,5029705041,5029705041,50297,Zaragoza,50,Zaragoza,5029705,1190
51,5029709003,5029709003,50297,Zaragoza,50,Zaragoza,5029709,2042
51,5029709004,5029709004,50297,Zaragoza,50,Zaragoza,5029709,1229
52,2202901001,2202901001,22029,Antillón,22,Huesca,2202901,127
52,2204101001,2204101001,22041,Azara,22,Huesca,2204101,167
52,2204801007,2204801007,22048,Barbastro,22,Huesca,2204801,1725
52,2204801009,2204801009,22048,Barbastro,22,Huesca,2204801,970
52,2204801010,2204801010,22048,Barbastro,22,Huesca,2204801,2626
52,2205501001,2205501001,22055,Berbegal,22,Huesca,2205501,321
52,2208801001,2208801001,22088,Castillazuelo,22,Huesca,2208801,168
52,2212801001,2212801001,22128,Ilche,22,Huesca,2212801,187
52,2213501001,2213501001,22135,Laluenga,22,Huesca,2213501,201
52,2213901001,2213901001,22139,Laperdiguera,22,Huesca,2213901,87
52,2215801001,2215801001,22158,Monzón,22,Huesca,2215801,1741
52,2215801004,2215801004,22158,Monzón,22,Huesca,2215801,1912
52,2215801005,2215801005,22158,Monzón,22,Huesca,2215801,1115
52,2215801009,2215801009,22158,Monzón,22,Huesca,2215801,1763
52,2215801010,2215801010,22158,Monzón,22,Huesca,2215801,2213
52,2215801011,2215801011,22158,Monzón,22,Huesca,2215801,2683
52,2217601001,2217601001,22176,Peraltilla,22,Huesca,2217601,212
52,2217801001,2217801001,22178,Pertusa,22,Huesca,2217801,129
52,2218601001,2218601001,22186,Pozán de Vero,22,Huesca,2218601,227
52,2220301001,2220301001,22203,Salillas,22,Huesca,2220301,93
52,2222001001,2222001001,22220,Sesa,22,Huesca,2222001,168
52,2223501001,2223501001,22235,Torres de Alcanadre,22,Huesca,2223501,91
53,5029701020,5029701020,50297,Zaragoza,50,Zaragoza,5029701,1525
53,5029701021,5029701021,50297,Zaragoza,50,Zaragoza,5029701,2875
53,5029701030,5029701030,50297,Zaragoza,50,Zaragoza,5029701,1516
53,5029701031,5029701031,50297,Zaragoza,50,Zaragoza,5029701,1228
53,5029701032,5029701032,50297,Zaragoza,50,Zaragoza,5029701,1503
53,5029702008,5029702008,50297,Zaragoza,50,Zaragoza,5029702,1205
53,5029702009,5029702009,50297,Zaragoza,50,Zaragoza,5029702,1174
53,5029702010,5029702010,50297,Zaragoza,50,Zaragoza,5029702,1397
53,5029702013,5029702013,50297,Zaragoza,50,Zaragoza,5029702,1158
53,5029702015,5029702015,50297,Zaragoza,50,Zaragoza,5029702,832
53,5029702018,5029702018,50297,Zaragoza,50,Zaragoza,5029702,1410
53,5029702047,5029702047,50297,Zaragoza,50,Zaragoza,5029702,785
53,5029702048,5029702048,50297,Zaragoza,50,Zaragoza,5029702,860
53,5029702049,5029702049,50297,Zaragoza,50,Zaragoza,5029702,966
54,2202101001,2202101001,22021,Almudévar,22,Huesca,2202101,978
54,2202101002,2202101002,22021,Almudévar,22,Huesca,2202101,1473
54,2203901001,2203901001,22039,Ayerbe,22,Huesca,2203901,1051
54,2212505001,2212505001,22125,Huesca,22,Huesca,2212505,2139
54,2212506001,2212506001,22125,Huesca,22,Huesca,2212506,1788
54,2212506003,2212506003,22125,Huesca,22,Huesca,2212506,1019
54,2212506004,2212506004,22125,Huesca,22,Huesca,2212506,808
54,2290501001,2290501001,22905,Lupiñén-Ortilla,22,Huesca,2290501,356
